,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
7858,P!nk,Sober,733ncRLzZQT5UtSPg1QmPc,65,2008,dance,0.614,0.797,6,-4.896,1,0.0314,0.0635,0.0,0.187,0.374,90.946,251533,4,True
7859,Mary J. Blige,I Am,0a4HnQAiD08Yg8z30yfPhI,35,2009,dance,0.449,0.715,11,-3.636,0,0.271,0.11,0.0,0.532,0.516,169.916,203520,4,True
7860,Jaisua,Chasing Grace,7x0IDO44ez5nUFSEDFZNrx,22,2018,ambient,0.553,0.522,10,-11.776,0,0.0312,0.0272,0.664,0.143,0.399,143.033,147763,4,False
7861,Sarah McLachlan,River,3yLCQ4GRSFlg3GmwlYQlzX,32,2006,singer-songwriter,0.564,0.336,10,-11.739,1,0.0283,0.817,0.000587,0.102,0.255,97.987,242013,4,True
7862,Marques Houston,Naked,6j5Swqhcc12eHvPQc6uaQS,49,2005,pop,0.752,0.514,9,-6.507,1,0.268,0.0889,8.98e-06,0.0987,0.409,59.985,266533,4,True
7863,Jason Mraz,Wordplay,0dPEdhmHYpxnQbcX7vyfGI,12,2014,acoustic,0.464,0.877,7,-3.793,1,0.0499,0.192,0.0,0.0999,0.512,176.667,186507,4,True
7864,Desejo De Menina,Primeiro Amor - Ao Vivo,6X73j5fg6s0M47aqD82FY5,13,2015,forro,0.574,0.647,0,-8.576,1,0.0355,0.587,6.75e-06,0.701,0.582,165.942,222746,4,False
7865,Ceephax Acid Crew,Paly Your Cards Right,6Mi6hMTvIr14RrdLtRvhfF,1,2003,deep-house,0.723,0.955,11,-6.103,0,0.12,0.0178,0.844,0.148,0.882,117.002,133253,4,False
7866,Lil Wayne,Let It All Work Out,3BUWNzPWz2mDbptZmGEXpB,60,2018,hip-hop,0.551,0.562,11,-6.862,1,0.163,0.0218,0.0,0.302,0.438,135.872,316192,4,True
7867,Orquesta Costa Brava,Te Voy Hacer Feliz,61gxWSPVmuGHdHgCgN5h7I,13,2020,salsa,0.687,0.698,1,-6.646,1,0.0409,0.105,0.00635,0.169,0.891,84.333,360816,4,False
7868,Chris Brown,Say Goodbye,5F7IJrXD6Fa3EmqoYE0gU4,67,2005,dance,0.8,0.502,1,-6.062,1,0.0371,0.00167,0.0,0.0784,0.388,115.091,289760,4,True
7869,Chris Brown,Liquor,5u7o3wXWJI7AN1b9KIf3m8,59,2015,pop,0.686,0.342,5,-8.555,0,0.0447,0.0212,0.0,0.111,0.429,104.995,224907,4,True
7870,Tra$h,Alone,1JccOs7BWsWf3UnHALHnmM,35,2018,chill,0.667,0.404,9,-12.386,1,0.0647,0.813,0.774,0.103,0.395,209.978,155446,4,False
7871,Todd Rundgren,Real Man - Live,4UgN9bTUKLzysT5imesyKN,11,2023,power-pop,0.406,0.816,6,-7.232,0,0.048,0.21,0.24,0.187,0.384,121.265,249181,4,False
7872,Captain We're Sinking,Brother,7ilGjUhGmJ2L08KVW0cYxL,16,2013,emo,0.473,0.833,6,-5.0,1,0.0387,1.74e-05,0.0,0.164,0.557,103.404,190655,4,False
7873,Malla 100 Alça,Ponto Final,4F3CEI2UY57jKqjwX325wD,0,2006,forro,0.791,0.815,10,-7.038,1,0.0547,0.588,4.17e-06,0.185,0.963,100.013,189832,4,False
7874,Dan + Shay,Nothin' Like You,4W38RXuQNuoTSwVsQA1OGC,58,2014,country,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,186253,4,True
7875,SEVENTEEN,When I Grow up,6Cnzpz5iL9MhyDbco7YvOX,50,2015,k-pop,0.66,0.881,4,-3.039,1,0.0411,0.123,0.0,0.397,0.583,96.013,202963,4,False
7876,Ana Costa,Raças Brasil,76p6ekwGooP8COZB2Si6mb,20,2005,samba,0.868,0.285,0,-12.075,1,0.0759,0.732,1.3e-05,0.204,0.677,89.903,141595,4,False
7877,Kendrick Lamar,The Recipe - Bonus Track,1eRBW1HcyM1zPlxO26cScZ,61,2012,hip-hop,0.759,0.782,11,-6.975,0,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,4,False
7878,Rascal Flatts,Fast Cars And Freedom,3OmdUAiXlzJU5h3XjnKbtz,38,2020,country,0.617,0.832,3,-4.829,0,0.0301,0.0148,2.32e-05,0.111,0.601,117.965,262200,4,True
7879,REDZED,Dead Bodies Everywhere,6xgqvxAE9cBakZg5gh5FxT,60,2019,hip-hop,0.814,0.857,1,-5.713,1,0.0928,0.00143,0.0,0.087,0.0859,92.036,118701,4,False
7880,Thriving Ivory,Angels On The Moon,0pRfOWb0VgT5o8bws4iHvf,52,2008,piano,0.441,0.8,10,-3.268,1,0.0365,0.267,0.0,0.101,0.204,151.011,252800,4,True
7881,Offset,Lick,4W9XGjEUVG9junR70FOLii,56,2019,hip-hop,0.959,0.539,4,-6.611,0,0.0958,0.172,0.0,0.108,0.657,103.0,204516,4,True
7882,Clan of Xymox,I Want You Now,3UTTpc8y0so9aUsxS66y7a,7,2001,goth,0.486,0.854,11,-6.59,0,0.0423,0.00298,0.226,0.0819,0.376,129.98,321960,4,False
7883,Felix Trapp,Die Wanderbiene,45m0JU1iR7C5hJ0kPh86F2,37,2021,guitar,0.629,0.123,7,-19.583,1,0.077,0.994,0.954,0.112,0.313,101.034,189812,4,False
7884,311,Love Song,3Z8hY7Drj0nZ6f5YpCKTg1,24,2016,funk,0.617,0.666,9,-8.734,0,0.0302,0.017,0.088,0.115,0.572,139.814,208627,4,True
7885,Faith No More,Falling to Pieces,04MBWd5YV53giBqiTHUawu,14,2000,funk,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,313573,4,False
7886,mewithoutYou,"The Fox, The Crow And The Cookie",4SenxwCmSCIXfklUvmXyNc,39,2009,emo,0.531,0.879,9,-3.943,1,0.0769,0.264,0.0,0.347,0.863,92.537,210907,4,False
7887,Vidyasagar,Ennuyere,2Ece9fsTLhktUtbfoueFyQ,1,2005,pop-film,0.525,0.625,2,-7.105,1,0.0369,0.253,1.02e-05,0.129,0.335,173.916,270133,4,False
7888,Eddie Vedder,Guaranteed,4LGF2tDg3878bs0mQPByZ4,60,2007,acoustic,0.436,0.4,7,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,164500,4,False
7889,Drake,Massive,28JBD8p18xNuOfyV7Cotdn,72,2022,hip-hop,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,336924,3,True
7890,HOLY NOTHING,Apex,0C5yyJqaFdMURpz8Oa1LZN,0,2015,afrobeat,0.591,0.808,7,-6.271,1,0.0276,0.00363,0.596,0.11,0.206,130.016,434082,4,False
7891,Николай Рыбников,"Когда весна придет не знаю - Из кинофильма ""Весна на заречной улице""",5XUpw2mO7VshFZjX6igjDY,0,2021,romance,0.453,0.154,2,-13.6,0,0.0357,0.98,0.0108,0.274,0.277,93.831,222015,4,False
7892,Drake,Best I Ever Had,4AcScHuxr9xAqqyxxTMAhu,46,2019,hip-hop,0.441,0.929,5,-2.199,0,0.337,0.203,0.0,0.165,0.546,162.395,257680,4,True
7893,Testiculo y Uno,Rawissue,6cIMffsanqt0QMNTQaaJpD,17,2009,chill,0.902,0.506,11,-7.033,1,0.176,0.103,0.0084,0.315,0.726,84.093,118200,4,False
7894,Fockewolf,With Passion,5AZahjRlq8KcudbO3BM9GS,0,2000,goth,0.0854,0.268,6,-13.607,1,0.0365,0.336,0.775,0.107,0.09,49.818,164413,4,False
7895,Coldplay,Higher Power,0939D7aT18uBDS2MTjWzct,71,2021,pop,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295,4,True
7896,Drowning the Light,The Forgotten Cry in Kingdoms Below,3lDqzHmyBujnVdF0eaeEjt,6,2023,black-metal,0.168,0.781,8,-18.899,0,0.1,0.961,0.969,0.0987,0.0941,126.891,154788,4,False
7897,Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,74,2018,hip-hop,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4,True
7898,Joe,Let's Stay Home Tonight,2PXv2AkAZkqYqc96gDKXuA,31,2001,dance,0.691,0.742,0,-4.49,0,0.0602,0.145,3.14e-05,0.0944,0.722,90.102,206667,4,True
7899,Eli Young Band,Always The Love Songs,3RFwzA2lXqIzoXHVbeLH1d,40,2008,country,0.474,0.766,4,-3.419,1,0.0291,0.291,1.38e-05,0.685,0.402,149.988,221800,4,True
7900,Andrew Lloyd Webber,"Goodbye Mum, Goodbye Girls",0aofHmAyDweuQbX8AI72vp,3,2003,show-tunes,0.703,0.153,0,-18.495,1,0.304,0.748,0.0,0.115,0.498,128.717,106227,4,False
7901,MOGmusic,Jesus,4g2p4lTzn8eI6cF42pDfjJ,21,2020,gospel,0.319,0.739,1,-8.14,0,0.059,0.0426,1.68e-06,0.302,0.193,139.547,459099,4,False
7902,Shankar-Ehsaan-Loy,Thupakee Thone Jeevitham,2AQv1mZszIxbZa7X577HTY,12,2012,pop-film,0.716,0.909,9,-4.417,1,0.0473,0.294,0.00171,0.298,0.722,120.01,283547,4,False
7903,Fall Out Boy,Uma Thurman,5PUawWFG1oIS2NwEcyHaCr,66,2015,emo,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,4,True
7904,Metallica,Cyanide,2LfonCFEOzFedikP12rTeo,43,2008,hard-rock,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,399547,4,True
7905,Marbert Rocel,"Hold On - Deetron Remix, Radio Edit",3XezHWsFstECGL9cKQ1tAH,38,2017,electronic,0.773,0.453,9,-12.208,0,0.0391,0.0156,0.194,0.148,0.104,114.981,217188,4,False
7906,P!nk,Please Don't Leave Me,2gnZad0pb6QtUqMLTj2AjI,62,2008,dance,0.588,0.845,6,-4.497,1,0.0377,0.00869,0.0,0.326,0.745,138.014,231560,4,True
7907,Piano Peace,Light Sleep (With Rain),64nVfY1lFJ6wiChZ0OrrFr,31,2017,piano,0.213,0.0381,10,-27.702,1,0.0433,0.992,0.944,0.526,0.0673,75.02,164932,4,False
7908,FLETCHER,Undrunk,1Pj5oOFzLYELyyeh1IYRK0,60,2019,dance,0.442,0.579,5,-6.484,1,0.145,0.489,1.04e-06,0.126,0.546,83.336,183428,4,True
7909,Pokey LaFarge,Ain’t Comin’ Home,6wsHMTnMZBWID7jVHOJ4lt,30,2020,funk,0.612,0.704,7,-5.105,1,0.0426,0.701,2.65e-05,0.169,0.914,126.818,178216,4,False
7910,Emerson Drive,I Should Be Sleeping,28CnmZkM5CFp0ObTRQJeCw,39,2002,country,0.464,0.895,5,-4.16,0,0.145,0.243,0.0,0.0687,0.674,164.404,177000,4,True
7911,Ca$h Out,Cashin' Out,1POAx4NMLOBPVKZUSsBh92,57,2012,hip-hop,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,4,True
7912,Zen Meditation and Natural White Noise and New Age Deep Massage,Really Awesome Hotel Fan Noise,1FeYkBUZx5n59h5Z94o4s3,29,2020,sleep,0.078,0.68,2,-40.195,1,0.0613,0.993,0.377,0.105,1e-05,171.668,60692,5,False
7913,Within Temptation,The Truth Beneath the Rose,3zss7TQcwh9dB7Hmj0RBfY,34,2007,goth,0.209,0.954,3,-5.134,0,0.319,0.0382,0.00681,0.221,0.0766,179.078,423387,3,False
7914,Taking Back Sunday,MakeDamnSure,6fTgbkBiMITtHUmik95ClX,67,2006,emo,0.552,0.836,6,-5.608,1,0.0453,0.00942,0.0,0.372,0.432,140.496,208280,4,True
7915,Sammy Hagar,Poundcake - Live,6MABWLhJlWSlCm4ymAMo9p,13,2015,hard-rock,0.352,0.981,8,-4.558,1,0.149,9.56e-05,0.0176,0.977,0.137,105.132,357326,4,False
7916,Adam Beyer,Pattern 1 - mixed,6fwx7B7U1yaEdcjH7R3HWO,13,2015,minimal-techno,0.729,0.898,6,-10.108,0,0.191,6.12e-05,0.918,0.126,0.264,127.641,85720,4,False
7917,Victor Leksell,Hela världen är min,07l5IJqrY6ERJw7HNdnM0G,56,2022,swedish,0.547,0.808,0,-5.354,1,0.0622,0.0114,1.06e-06,0.145,0.489,159.974,186750,4,False
7918,Lil Baby,Right On,6ws54n2IzyrIxxyzlG2bVJ,69,2022,hip-hop,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,213976,4,True
7919,Off Broadway,Bully Bully,6a9RF7cF2lYQsGyl3pwrwi,1,2001,power-pop,0.564,0.765,9,-8.512,1,0.0367,0.303,1.04e-05,0.966,0.733,121.757,251267,4,False
7920,Pitbull,Ay Chico (Lengua Afuera),3b2Dm0jdnbiD29SLROeLkU,39,2006,dance,0.94,0.692,6,-5.48,0,0.253,0.0194,0.000455,0.0453,0.875,117.987,205600,4,True
7921,Filterheadz,Day At The Beach,4Kobjlewnv2oMebw0Cg4Ys,11,2008,house,0.657,0.691,6,-11.094,1,0.0533,0.00296,0.898,0.0864,0.695,130.004,428308,4,False
7922,U.D.O.,Winter Dreams (Live),7u1yvzpKVh6v1SSOWgWTPZ,7,2001,heavy-metal,0.486,0.875,9,-6.39,1,0.0483,0.0459,0.000483,0.982,0.364,120.718,326613,4,False
7923,Glee Cast,Stronger,3fdStk5dnb3EwnzQRuybto,24,2012,club,0.641,0.858,6,-4.963,0,0.0581,0.0297,0.0,0.56,0.637,108.07,203453,4,True
7924,Limp Bizkit,Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,72,2003,funk,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,269973,4,True
7925,Carl Mann,Mona Lisa - Remastered 2022,3Xkr8Q7vmpV5okgPV6Rzmt,4,2022,rock-n-roll,0.521,0.723,0,-6.442,1,0.0511,0.812,3.66e-06,0.307,0.914,87.091,146729,4,False
7926,BAP,Verdamp lang her,1XxKOf28pq0AdjTEJGhp5n,0,2023,k-pop,0.619,0.522,4,-15.593,0,0.102,0.284,0.00477,0.267,0.37,142.94,348333,4,False
7927,Shakedown,Love Game - Mousse T Vs Eraserhead 313 Mix,0o6TWzV5d6iPZZLDuuFDR6,1,2004,deep-house,0.649,0.719,8,-3.585,1,0.0316,2.35e-05,0.443,0.062,0.877,126.015,422856,4,False
7928,Exiliado,Nacido,0gAL6hOw3TfBNFFajnqDLa,3,2022,heavy-metal,0.54,0.887,4,-3.766,0,0.0623,0.000274,1.48e-05,0.484,0.374,136.024,251068,4,False
7929,Yoste,Umi,7C3PPQkrG7znnUjKMOyg9o,30,2017,chill,0.46,0.584,7,-9.526,1,0.0392,0.518,0.845,0.16,0.343,150.025,201642,4,False
7930,Lady Gaga,Bloody Mary,2lIgUGoKAZUBfd2LmcHZIC,53,2021,dance,0.584,0.638,9,-6.437,0,0.0302,0.0134,3.06e-06,0.101,0.456,99.97,244760,4,True
7931,Skism,Like This - Mojo Remix,4u1J4IyTUTn2VJf4swYxmK,3,2012,dubstep,0.652,0.86,8,-3.857,1,0.154,0.00169,0.0,0.137,0.365,139.983,250295,4,False
7932,Orchid,The Easy One,6jlS7Q2VuVRXYi2ipoqmNQ,7,2005,emo,0.335,0.992,2,-5.576,1,0.0876,9.43e-06,2.29e-06,0.36,0.111,110.471,73307,4,False
7933,A Perfect Murder,Deceit Of Man,0mbRLc0KrFfSdSg19PCUtF,4,2005,groove,0.344,0.97,2,-5.541,1,0.0538,0.000911,0.00389,0.224,0.47,151.812,256907,4,False
7934,Miles Peña,No Se Olvida Un Amor (Latin Pop),5pkA6kaPZsPRzhJjcUb0WA,0,2023,salsa,0.518,0.524,5,-8.563,0,0.042,0.223,0.00623,0.121,0.681,96.982,208744,4,False
7935,Drake,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,76,2016,hip-hop,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4,True
7936,Julianne Hough,That Song In My Head,28iutfEP6JEXbHHqub8GzB,35,2008,country,0.496,0.84,0,-2.528,1,0.0803,0.0705,0.0,0.0745,0.746,185.978,193493,4,True
7937,Blake Shelton,Some Beach,0ZhwjSovRmeXfoOKVItfhS,36,2013,country,0.787,0.762,0,-6.39,1,0.0263,0.237,1.86e-05,0.283,0.961,115.982,205067,4,True
7938,Chris Liebing,American Madness,0xAAFXe8mt6RNHzhsyTgqR,14,2003,electronic,0.533,0.983,8,-8.524,1,0.0365,2.36e-05,0.758,0.132,0.157,133.005,366307,4,False
7939,MJ Lenderman,Coyote,3O5VDoVAJPDeK2hMVMwLMp,17,2018,garage,0.292,0.181,0,-16.927,1,0.0353,0.863,0.852,0.332,0.047,122.494,276000,4,False
7940,Tim McGraw,Southern Voice,3wUw2C8bngb3UBDNlcY0JI,35,2009,country,0.63,0.877,9,-4.106,1,0.0321,0.0446,0.0,0.113,0.758,112.051,242427,4,True
7941,Toosii,Favorite Song,1SRw5p2lVAi7RGlHEmZg66,79,2023,hip-hop,0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630,4,True
7942,Lenny Kravitz,Dig In,0mBmE1IzBpbhfwEU4nd4ew,44,2001,pop,0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533,4,True
7943,Justin Timberlake,TKO,5mIqtDBiw3rqMxsJc4UVM6,53,2013,dance,0.611,0.678,3,-6.723,0,0.243,0.00701,8.43e-06,0.431,0.493,137.864,424147,4,True
7944,Solex,Bon Bon - Solex vs. Cristina Martinez & Jon Spencer,6IzV7dn8hb6pt1fcyPdH3i,0,2013,trip-hop,0.697,0.804,10,-6.164,1,0.0414,0.00152,0.00496,0.092,0.808,93.258,146680,4,False
7945,Nickel Creek,Elephant in the Corn,08OgrUF3VwN7pHm2UG6n7B,24,2014,folk,0.458,0.489,2,-10.281,1,0.0313,0.384,0.708,0.0954,0.493,134.848,310040,3,False
7946,Lorde,Solar Power,7s2kWabRM60W9I61HpKg8C,64,2021,pop,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99e-05,0.31,0.883,87.996,192621,4,True
7947,Camila Cabello,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,72,2021,dance,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842,4,True
7948,Buccaneer,Chatty Chatty Mouth,3C89Bf3THqutY5DPCRuJzY,3,2013,dancehall,0.773,0.462,6,-15.871,1,0.501,0.211,0.0,0.266,0.892,86.511,202789,4,False
7949,Husky Rescue,Rainbow Flows,7q2ZfyOMJuoef3O06l1uen,3,2004,ambient,0.736,0.555,2,-10.378,0,0.0384,0.62,0.759,0.085,0.527,96.006,351267,4,False
7950,Unnikrishnan,Padi Paata,45jHzCM4gRXyZtKQ844GzZ,3,2002,pop-film,0.465,0.558,7,-9.146,0,0.0499,0.537,0.0,0.222,0.913,88.635,288810,4,False
7951,Limp Bizkit,My Way,2gSVKxPDww9Eep5rdvtdem,71,2000,funk,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4,True
7952,Roy Orbison,It's Too Late,1QnU3cV8iHutRvvujBOQfT,7,2021,rock-n-roll,0.523,0.259,4,-9.663,1,0.0295,0.791,0.0,0.429,0.425,74.37,117947,4,False
7953,Flipp Dinero,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,60,2018,hip-hop,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,True
7954,BLACKPINK,Kill This Love,6hvczQ05jc1yGlp9zhb95V,73,2019,k-pop,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,191050,4,True
7955,Morgan Wallen,Your Bartender,01FvQEvHETjWqcDpQDJdTb,65,2021,country,0.555,0.771,4,-5.237,1,0.0282,0.247,7.26e-05,0.149,0.442,139.971,185093,4,True
7956,Mark Farina,I'm Lovin' It - The SyntheTigers Remix,0jPOtFnEUmLq5mO37oMpuk,2,2021,chicago-house,0.714,0.887,9,-8.373,0,0.042,0.0456,0.911,0.156,0.933,121.017,201322,4,False
7957,Terrorazor,Black Ash,6TdCfTUeZMIdkk6mxc616b,1,2016,grindcore,0.25,0.995,1,-7.804,1,0.112,2.13e-06,0.804,0.216,0.0364,131.755,103282,4,False
7958,Fungisai,Handimurase Jesu,0NanUC6jW9wLDYXXIaY8CI,7,2007,groove,0.816,0.842,11,-5.143,1,0.0373,0.2,4.45e-05,0.101,0.937,125.895,383687,3,False
7959,Les Betteraves,Jennifer - Pop Song,09eCZ1GvVa7SwMwtT4MVOZ,4,2002,french,0.42,0.352,4,-11.109,0,0.215,0.749,0.0,0.18,0.282,91.116,78640,4,False
7960,Elton John,"Trust Me - From ""The Road To El Dorado"" Soundtrack",0xRI7YqTGf3VuFe6YqrY46,20,2000,piano,0.671,0.773,3,-7.872,1,0.0343,0.0548,0.03,0.471,0.673,116.071,285800,4,False
7961,Alessia Cara,Growing Pains,2N6bB5ck67CNILInUX1Ctw,48,2018,dance,0.353,0.753,1,-6.277,0,0.74,0.0833,0.0,0.383,0.432,191.142,193627,4,True
7962,Paramore,Hard Times,0w5Bdu51Ka25Pf3hojsKHh,72,2017,emo,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4,True
7963,Tracy Byrd,Just Let Me Be In Love,71EVFQO2umcIfdxE8DquYy,22,2001,country,0.581,0.8,0,-7.397,0,0.0344,0.117,3.32e-05,0.045,0.415,96.1,226213,4,True
7964,Grizzly Bear,Blackcurrant Jam,4qUHcjcC0FNZLykvyCyxax,4,2007,chill,0.433,0.231,1,-9.249,1,0.0272,0.832,0.658,0.0925,0.139,75.971,281493,4,False
7965,Aoi Teshima,ちょっとしたもの,73CgmOpbSV0oxrX1JpvHyu,27,2014,acoustic,0.569,0.379,2,-10.77,1,0.0272,0.933,0.00159,0.299,0.278,104.985,194955,4,False
7966,Keith Urban,Tonight I Wanna Cry,61hmCqoIlTJjcVMMLhcH5n,51,2004,country,0.579,0.385,7,-7.885,1,0.0256,0.88,2.17e-06,0.164,0.145,103.779,259507,4,True
7967,Bruno Coulais,What Are You Doing in My Forest,4ZcVsvFNlIt5KD6TGJ7bMf,23,2009,french,0.635,0.127,0,-16.634,0,0.0398,0.873,0.924,0.111,0.254,151.921,121466,4,False
7968,Adam Pearce,I Remember,47OVJBeRysyaJiaEuR3T6Y,31,2020,electronic,0.472,0.714,11,-6.664,0,0.0332,0.187,1.2e-05,0.349,0.129,144.858,199132,4,False
7969,Selena Gomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,70,2018,dance,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,4,True
7970,Brett Eldredge,Don't Ya,3Qe097eJNp9MfpT2PieEw0,58,2013,country,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,181210,4,True
7971,Ruth Brown,I Know - Single Version,7CYz578NRT1sAvc2SoLz6y,10,2003,rock-n-roll,0.631,0.406,0,-6.887,1,0.042,0.715,9.41e-06,0.0763,0.729,122.889,169186,4,False
7972,Meghan Trainor,Made You Look,0QHEIqNKsMoOY5urbzN48u,89,2022,dance,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4,True
7973,Evans Blue,Cold (But I'm Still Here) - Single Version,5qmV4noRVGX6oDvQlm3Y9M,49,2006,alt-rock,0.419,0.959,1,-3.974,0,0.146,0.0187,0.0,0.18,0.365,140.022,233240,4,False
7974,Dear Jane,只知感覺失了蹤 - Live,0fFfjRMe71zSb4NVelzV2a,15,2021,cantopop,0.443,0.839,6,-5.505,1,0.0617,0.042,0.0,0.248,0.193,135.023,261698,4,False
7975,Kryptos,The Isle of Voices,6VSTG8mWcqe6zhgQwD6e2n,5,2012,indian,0.524,0.14,9,-17.025,0,0.098,0.876,0.254,0.11,0.179,164.757,97880,3,False
7976,Horror Section,Obsolete,0BXoN28gEBPvIdLoyDSXL5,8,2020,power-pop,0.408,0.873,3,-8.84,1,0.0674,0.000351,0.0104,0.348,0.469,120.012,107520,4,False
7977,Kevin Gates,Really Really,10I3CmmwT0BkOVhduDy53o,67,2016,hip-hop,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,4,True
7978,Daft Punk,One More Time,0DiWol3AO6WpXZgp0goxAV,75,2001,electro,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,320357,4,True
7979,Lead Belly,Where Did You Sleep Last Night - Sped Up,2ZgYiZpWxa2wHNoy9RUBWi,3,2023,acoustic,0.568,0.326,8,-7.102,1,0.0327,0.994,0.267,0.121,0.546,151.159,142940,3,False
7980,Whitney Houston,Million Dollar Bill,78Liq9m8u6xjuamJIeznTd,56,2009,dance,0.714,0.747,11,-4.134,0,0.111,0.054,0.0,0.0845,0.765,119.899,204267,4,True
7981,Three Days Grace,Just Like You,0CA3RxBx2xSQXPfpmUBK1v,63,2003,alt-rock,0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893,4,True
7982,XXXTENTACION,BAD!,22An65gG31JLf9n18qjdhZ,71,2018,emo,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,True
7983,Ne-Yo,Sexy Love,10aWGOqSDBqvNzJ9NeKDbK,68,2006,dance,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,4,True
7984,David Gilmour,Time / Breathe (In The Air) (reprise) - Live At Pompeii 2016,3D2He0CbRvT6YIqFslaKEn,36,2017,blues,0.325,0.501,9,-13.313,1,0.043,0.126,0.00177,0.721,0.178,127.291,405840,4,False
7985,Britney Spears,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,77,2000,dance,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4,True
7986,Drake,Energy,79XrkTOfV1AqySNjVlygpW,70,2015,hip-hop,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,181933,4,True
7987,Sara Bareilles,Brave,6Uy6K3KdmUdAfelUp0SeXn,68,2013,acoustic,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,True
7988,RBD,Tu Amor,2EnlBJQ6ZcndUmsI8ZrJjI,50,2006,pop,0.634,0.703,1,-4.462,1,0.0315,0.305,1.7e-06,0.112,0.584,88.004,280440,4,True
7989,Ancient Astronauts,Where Are We Going,1ZcSLoTX6CyLfunER8fH2P,0,2015,trip-hop,0.71,0.732,4,-6.043,0,0.0419,0.0319,0.857,0.12,0.316,97.003,163545,4,False
7990,George Strait,The Best Day,7H86MDqv7KEBomlwCmJ8YU,0,2023,country,0.648,0.49,9,-5.044,1,0.0288,0.679,0.0,0.231,0.298,132.356,204067,4,True
7991,Uncle Kracker,Follow Me,4KoecuyOpZaNFZ0UqVsllc,70,2000,pop,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,218440,4,True
7992,Kane Brown,For My Daughter,2moC0T4mGwmP8dUDostr2g,54,2019,country,0.537,0.561,1,-8.09,1,0.0287,0.275,5.78e-05,0.126,0.35,139.939,223923,4,True
7993,Dierks Bentley,Feel That Fire,0U7Q336Pth6J3mPy736fQq,44,2009,country,0.412,0.833,1,-3.865,1,0.0352,0.371,1.28e-05,0.208,0.669,179.846,201507,4,True
